arm,path,user,partner,shape,give,receive,give_ids,receive_ids,basis,admit_metric,cons_give,cons_recv,gain_user,gain_partner,killed,first_rule,all_failing_rules,n_failing,unique_kill_rule
B,consensus,gdubs10,bsharp3,2x1,2026 1.09 + Jordan Addison,DeVonta Smith,1312140920132497408_2026_1_9|9756,7525,consensus,681.0,3655.2,4336.2,681.0,-681.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,2026 1.09 + Dak Prescott,DeVonta Smith,1312140920132497408_2026_1_9|3294,7525,consensus,1011.6,3324.6,4336.2,1011.6,-1011.6,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,2028 1st + Jaxson Dart,DeVonta Smith,1312140920132497408_2028_1_9|12508,7525,consensus,519.0,3817.2,4336.2,519.0,-519.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,2028 1st + Derrick Henry,DeVonta Smith,1312140920132497408_2028_1_9|3198,7525,consensus,538.3,3797.9,4336.2,538.3,-538.3,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,2028 1st + Jordan Addison,DeVonta Smith,1312140920132497408_2028_1_9|9756,7525,consensus,681.0,3655.2,4336.2,681.0,-681.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,2028 1st + Dak Prescott,DeVonta Smith,1312140920132497408_2028_1_9|3294,7525,consensus,1011.6,3324.6,4336.2,1011.6,-1011.6,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Derrick Henry,DeVonta Smith,12508|3198,7525,consensus,860.1,3476.1,4336.2,860.1,-860.1,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Jordan Addison,DeVonta Smith,12508|9756,7525,consensus,1008.0,3328.2,4336.2,1008.0,-1008.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Derrick Henry + Jordan Addison,DeVonta Smith,3198|9756,7525,consensus,1023.1,3313.1,4336.2,1023.1,-1023.1,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Keaton Mitchell,2027 1st,12508|9511,1312140920132497408_2027_1_8,consensus,66.7,2050.3,2117.0,66.7,-66.7,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Braelon Allen,2027 1st,12508|11576,1312140920132497408_2027_1_8,consensus,72.7,2044.3,2117.0,72.7,-72.7,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Brashard Smith,2027 1st,12508|12455,1312140920132497408_2027_1_8,consensus,178.2,1938.8,2117.0,178.2,-178.2,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jordan Addison + Malik Willis,2027 1st,9756|8161,1312140920132497408_2027_1_8,consensus,36.2,2080.8,2117.0,36.2,-36.2,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jordan Addison + Braelon Allen,2027 1st,9756|11576,1312140920132497408_2027_1_8,consensus,217.8,1899.2,2117.0,217.8,-217.8,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Jaylen Warren,2027 1st,3294|8228,1312140920132497408_2027_1_8,consensus,35.4,2081.6,2117.0,35.4,-35.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Zach Charbonnet,2027 1st,3294|9753,1312140920132497408_2027_1_8,consensus,49.9,2067.1,2117.0,49.9,-49.9,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + 2026 2.09,2027 1st,3294|1312140920132497408_2026_2_9,1312140920132497408_2027_1_8,consensus,275.4,1841.6,2117.0,275.4,-275.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Jacory Croskey-Merritt,2027 1st,3294|12533,1312140920132497408_2027_1_8,consensus,332.9,1784.1,2117.0,332.9,-332.9,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + 2027 2nd,2027 1st,3294|1312140920132497408_2027_2_9,1312140920132497408_2027_1_8,consensus,366.0,1751.0,2117.0,366.0,-366.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Rashid Shaheed,2027 1st,3294|8676,1312140920132497408_2027_1_8,consensus,373.8,1743.2,2117.0,373.8,-373.8,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Keaton Mitchell,2027 1st,3294|9511,1312140920132497408_2027_1_8,consensus,514.4,1602.6,2117.0,514.4,-514.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Braelon Allen,2027 1st,3294|11576,1312140920132497408_2027_1_8,consensus,520.6,1596.4,2117.0,520.6,-520.6,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Keaton Mitchell,2028 1st,12508|9511,1312140920132497408_2028_1_8,consensus,66.7,2050.3,2117.0,66.7,-66.7,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Braelon Allen,2028 1st,12508|11576,1312140920132497408_2028_1_8,consensus,72.7,2044.3,2117.0,72.7,-72.7,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jaxson Dart + Brashard Smith,2028 1st,12508|12455,1312140920132497408_2028_1_8,consensus,178.2,1938.8,2117.0,178.2,-178.2,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jordan Addison + Malik Willis,2028 1st,9756|8161,1312140920132497408_2028_1_8,consensus,36.2,2080.8,2117.0,36.2,-36.2,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Jordan Addison + Braelon Allen,2028 1st,9756|11576,1312140920132497408_2028_1_8,consensus,217.8,1899.2,2117.0,217.8,-217.8,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Jaylen Warren,2028 1st,3294|8228,1312140920132497408_2028_1_8,consensus,35.4,2081.6,2117.0,35.4,-35.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Zach Charbonnet,2028 1st,3294|9753,1312140920132497408_2028_1_8,consensus,49.9,2067.1,2117.0,49.9,-49.9,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + 2026 2.09,2028 1st,3294|1312140920132497408_2026_2_9,1312140920132497408_2028_1_8,consensus,275.4,1841.6,2117.0,275.4,-275.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Jacory Croskey-Merritt,2028 1st,3294|12533,1312140920132497408_2028_1_8,consensus,332.9,1784.1,2117.0,332.9,-332.9,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + 2027 2nd,2028 1st,3294|1312140920132497408_2027_2_9,1312140920132497408_2028_1_8,consensus,366.0,1751.0,2117.0,366.0,-366.0,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Rashid Shaheed,2028 1st,3294|8676,1312140920132497408_2028_1_8,consensus,373.8,1743.2,2117.0,373.8,-373.8,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Keaton Mitchell,2028 1st,3294|9511,1312140920132497408_2028_1_8,consensus,514.4,1602.6,2117.0,514.4,-514.4,0,,,0,
B,consensus,gdubs10,bsharp3,2x1,Dak Prescott + Braelon Allen,2028 1st,3294|11576,1312140920132497408_2028_1_8,consensus,520.6,1596.4,2117.0,520.6,-520.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tyler Warren,Jonathan Taylor,12518,6813,consensus,1272.6,4149.6,5422.2,1272.6,-1272.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Javonte Williams,Lamar Jackson,7588,4881,consensus,392.4,2231.1,2623.5,392.4,-392.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kyle Pitts,Lamar Jackson,7553,4881,consensus,403.5,2220.0,2623.5,403.5,-403.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,2026 1.09,Lamar Jackson,1312140920132497408_2026_1_9,4881,consensus,506.5,2117.0,2623.5,506.5,-506.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,2028 1st,Lamar Jackson,1312140920132497408_2028_1_9,4881,consensus,506.5,2117.0,2623.5,506.5,-506.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Jaxson Dart,2027 1st,12508,1312140920132497408_2027_1_11,consensus,369.0,1748.0,2117.0,369.0,-369.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Derrick Henry,2027 1st,3198,1312140920132497408_2027_1_11,consensus,386.3,1730.7,2117.0,386.3,-386.3,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Jaxson Dart,2028 1st,12508,1312140920132497408_2028_1_11,consensus,369.0,1748.0,2117.0,369.0,-369.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Derrick Henry,2028 1st,3198,1312140920132497408_2028_1_11,consensus,386.3,1730.7,2117.0,386.3,-386.3,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,2027 2nd,9486,1312140920132497408_2027_2_11,consensus,195.9,319.7,515.6,195.9,-195.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,2027 2nd,8172,1312140920132497408_2027_2_11,consensus,224.9,290.7,515.6,224.9,-224.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,2027 2nd,6768,1312140920132497408_2027_2_11,consensus,236.9,278.7,515.6,236.9,-236.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,2027 2nd,9506,1312140920132497408_2027_2_11,consensus,245.5,270.1,515.6,245.5,-245.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,2027 2nd,9482,1312140920132497408_2027_2_11,consensus,252.4,263.2,515.6,252.4,-252.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,2028 2nd,9486,1312140920132497408_2028_2_11,consensus,118.5,319.7,438.2,118.5,-118.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,2028 2nd,8172,1312140920132497408_2028_2_11,consensus,147.5,290.7,438.2,147.5,-147.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,2028 2nd,6768,1312140920132497408_2028_2_11,consensus,159.5,278.7,438.2,159.5,-159.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,2028 2nd,9506,1312140920132497408_2028_2_11,consensus,168.1,270.1,438.2,168.1,-168.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,2028 2nd,9482,1312140920132497408_2028_2_11,consensus,175.0,263.2,438.2,175.0,-175.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,2028 2nd,12485,1312140920132497408_2028_2_11,consensus,181.7,256.5,438.2,181.7,-181.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kendre Miller,2028 2nd,9757,1312140920132497408_2028_2_11,consensus,206.0,232.2,438.2,206.0,-206.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,2028 2nd,1479,1312140920132497408_2028_2_11,consensus,206.4,231.8,438.2,206.4,-206.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,2028 2nd,12738,1312140920132497408_2028_2_11,consensus,212.2,226.0,438.2,212.2,-212.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,2026 3.10 (from lofman),9486,1312140920132497408_2026_3_2,consensus,86.9,319.7,406.6,86.9,-86.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,2026 3.10 (from lofman),8172,1312140920132497408_2026_3_2,consensus,115.9,290.7,406.6,115.9,-115.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,2026 3.10 (from lofman),6768,1312140920132497408_2026_3_2,consensus,127.9,278.7,406.6,127.9,-127.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,2026 3.10 (from lofman),9506,1312140920132497408_2026_3_2,consensus,136.5,270.1,406.6,136.5,-136.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,2026 3.10 (from lofman),9482,1312140920132497408_2026_3_2,consensus,143.4,263.2,406.6,143.4,-143.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,2026 3.10 (from lofman),12485,1312140920132497408_2026_3_2,consensus,150.1,256.5,406.6,150.1,-150.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kendre Miller,2026 3.10 (from lofman),9757,1312140920132497408_2026_3_2,consensus,174.4,232.2,406.6,174.4,-174.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,2026 3.10 (from lofman),1479,1312140920132497408_2026_3_2,consensus,174.8,231.8,406.6,174.8,-174.8,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,2026 3.10 (from lofman),12738,1312140920132497408_2026_3_2,consensus,180.6,226.0,406.6,180.6,-180.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,2026 3.06,9486,1312140920132497408_2026_3_11,consensus,86.9,319.7,406.6,86.9,-86.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,2026 3.06,8172,1312140920132497408_2026_3_11,consensus,115.9,290.7,406.6,115.9,-115.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,2026 3.06,6768,1312140920132497408_2026_3_11,consensus,127.9,278.7,406.6,127.9,-127.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,2026 3.06,9506,1312140920132497408_2026_3_11,consensus,136.5,270.1,406.6,136.5,-136.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,2026 3.06,9482,1312140920132497408_2026_3_11,consensus,143.4,263.2,406.6,143.4,-143.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,2026 3.06,12485,1312140920132497408_2026_3_11,consensus,150.1,256.5,406.6,150.1,-150.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kendre Miller,2026 3.06,9757,1312140920132497408_2026_3_11,consensus,174.4,232.2,406.6,174.4,-174.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,2026 3.06,1479,1312140920132497408_2026_3_11,consensus,174.8,231.8,406.6,174.8,-174.8,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,2026 3.06,12738,1312140920132497408_2026_3_11,consensus,180.6,226.0,406.6,180.6,-180.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,Pat Bryant,9486,12492,consensus,74.5,319.7,394.2,74.5,-74.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,Pat Bryant,8172,12492,consensus,103.5,290.7,394.2,103.5,-103.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Pat Bryant,6768,12492,consensus,115.5,278.7,394.2,115.5,-115.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Pat Bryant,9506,12492,consensus,124.1,270.1,394.2,124.1,-124.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Pat Bryant,9482,12492,consensus,131.0,263.2,394.2,131.0,-131.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Pat Bryant,12485,12492,consensus,137.7,256.5,394.2,137.7,-137.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kendre Miller,Pat Bryant,9757,12492,consensus,162.0,232.2,394.2,162.0,-162.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Pat Bryant,1479,12492,consensus,162.4,231.8,394.2,162.4,-162.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Pat Bryant,12738,12492,consensus,168.2,226.0,394.2,168.2,-168.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Dontayvion Wicks,Gunnar Helm,9486,12502,consensus,25.0,319.7,344.7,25.0,-25.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,Gunnar Helm,8172,12502,consensus,54.0,290.7,344.7,54.0,-54.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Gunnar Helm,6768,12502,consensus,66.0,278.7,344.7,66.0,-66.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Gunnar Helm,9506,12502,consensus,74.6,270.1,344.7,74.6,-74.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Gunnar Helm,9482,12502,consensus,81.5,263.2,344.7,81.5,-81.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Gunnar Helm,12485,12502,consensus,88.2,256.5,344.7,88.2,-88.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Kendre Miller,Gunnar Helm,9757,12502,consensus,112.5,232.2,344.7,112.5,-112.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Gunnar Helm,1479,12502,consensus,112.9,231.8,344.7,112.9,-112.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Gunnar Helm,12738,12502,consensus,118.7,226.0,344.7,118.7,-118.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,Deebo Samuel,8172,5872,consensus,49.6,290.7,340.3,49.6,-49.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Deebo Samuel,6768,5872,consensus,61.6,278.7,340.3,61.6,-61.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Deebo Samuel,9506,5872,consensus,70.2,270.1,340.3,70.2,-70.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Deebo Samuel,9482,5872,consensus,77.1,263.2,340.3,77.1,-77.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Deebo Samuel,12485,5872,consensus,83.8,256.5,340.3,83.8,-83.8,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Deebo Samuel,1479,5872,consensus,108.5,231.8,340.3,108.5,-108.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Deebo Samuel,12738,5872,consensus,114.3,226.0,340.3,114.3,-114.3,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Jalen Nailor,6768,8180,consensus,54.0,278.7,332.7,54.0,-54.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Jalen Nailor,9506,8180,consensus,62.6,270.1,332.7,62.6,-62.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Jalen Nailor,9482,8180,consensus,69.5,263.2,332.7,69.5,-69.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Jalen Nailor,12485,8180,consensus,76.2,256.5,332.7,76.2,-76.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Jalen Nailor,1479,8180,consensus,100.9,231.8,332.7,100.9,-100.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Jalen Nailor,12738,8180,consensus,106.7,226.0,332.7,106.7,-106.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Greg Dulcich,Michael Penix,8172,11559,consensus,32.2,290.7,322.9,32.2,-32.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Michael Penix,6768,11559,consensus,44.2,278.7,322.9,44.2,-44.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Michael Penix,9506,11559,consensus,52.8,270.1,322.9,52.8,-52.8,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Michael Penix,9482,11559,consensus,59.7,263.2,322.9,59.7,-59.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Michael Penix,12485,11559,consensus,66.4,256.5,322.9,66.4,-66.4,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Michael Penix,1479,11559,consensus,91.1,231.8,322.9,91.1,-91.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Michael Penix,12738,11559,consensus,96.9,226.0,322.9,96.9,-96.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tua Tagovailoa,Cade Otton,6768,8111,consensus,2.6,278.7,281.3,2.6,-2.6,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Sean Tucker,Cade Otton,9506,8111,consensus,11.2,270.1,281.3,11.2,-11.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Michael Mayer,Cade Otton,9482,8111,consensus,18.1,263.2,281.3,18.1,-18.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Tez Johnson,Cade Otton,12485,8111,consensus,24.8,256.5,281.3,24.8,-24.8,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Cade Otton,1479,8111,consensus,49.5,231.8,281.3,49.5,-49.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Cade Otton,12738,8111,consensus,55.3,226.0,281.3,55.3,-55.3,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Jaylin Lane,1479,12641,consensus,9.9,231.8,241.7,9.9,-9.9,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Jaylin Lane,12738,12641,consensus,15.7,226.0,241.7,15.7,-15.7,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Keenan Allen,Isaiah Davis,1479,11571,consensus,6.2,231.8,238.0,6.2,-6.2,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Isaiah Davis,12738,11571,consensus,12.0,226.0,238.0,12.0,-12.0,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Devaughn Vele,12738,11834,consensus,7.1,226.0,233.1,7.1,-7.1,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Jahan Dotson,12738,8119,consensus,4.5,226.0,230.5,4.5,-4.5,0,,,0,
B,consensus,gdubs10,dondags20,1x1,Phil Mafah,Jerome Ford,12738,8143,consensus,2.1,226.0,228.1,2.1,-2.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tyler Warren + Dak Prescott,Jonathan Taylor,12518|3294,6813,consensus,151.6,5270.6,5422.2,151.6,-151.6,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tyler Warren + Malik Willis,Jonathan Taylor,12518|8161,6813,consensus,829.1,4593.1,5422.2,829.1,-829.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tyler Warren + Braelon Allen,Jonathan Taylor,12518|11576,6813,consensus,993.3,4428.9,5422.2,993.3,-993.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jaylen Waddle + Jaxson Dart,Jonathan Taylor,7526|12508,6813,consensus,368.3,5053.9,5422.2,368.3,-368.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jaylen Waddle + Derrick Henry,Jonathan Taylor,7526|3198,6813,consensus,386.1,5036.1,5422.2,386.1,-386.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jaylen Waddle + Dak Prescott,Jonathan Taylor,7526|3294,6813,consensus,823.1,4599.1,5422.2,823.1,-823.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tee Higgins + 2026 1.09,Jonathan Taylor,6801|1312140920132497408_2026_1_9,6813,consensus,102.3,5319.9,5422.2,102.3,-102.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tee Higgins + 2028 1st,Jonathan Taylor,6801|1312140920132497408_2028_1_9,6813,consensus,102.3,5319.9,5422.2,102.3,-102.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tee Higgins + Jaxson Dart,Jonathan Taylor,6801|12508,6813,consensus,487.0,4935.2,5422.2,487.0,-487.0,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tee Higgins + Derrick Henry,Jonathan Taylor,6801|3198,6813,consensus,504.8,4917.4,5422.2,504.8,-504.8,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Tee Higgins + Dak Prescott,Jonathan Taylor,6801|3294,6813,consensus,944.3,4477.9,5422.2,944.3,-944.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + Javonte Williams,Jonathan Taylor,8148|7588,6813,consensus,620.8,4801.4,5422.2,620.8,-620.8,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + Kyle Pitts,Jonathan Taylor,8148|7553,6813,consensus,633.3,4788.9,5422.2,633.3,-633.3,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + 2026 1.09,Jonathan Taylor,8148|1312140920132497408_2026_1_9,6813,consensus,747.5,4674.7,5422.2,747.5,-747.5,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + 2028 1st,Jonathan Taylor,8148|1312140920132497408_2028_1_9,6813,consensus,747.5,4674.7,5422.2,747.5,-747.5,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + Jaxson Dart,Jonathan Taylor,8148|12508,6813,consensus,1148.2,4274.0,5422.2,1148.2,-1148.2,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Jameson Williams + Derrick Henry,Jonathan Taylor,8148|3198,6813,consensus,1166.8,4255.4,5422.2,1166.8,-1166.8,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Javonte Williams + Kyle Pitts,Jonathan Taylor,7588|7553,6813,consensus,972.8,4449.4,5422.2,972.8,-972.8,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Javonte Williams + 2026 1.09,Jonathan Taylor,7588|1312140920132497408_2026_1_9,6813,consensus,1090.5,4331.7,5422.2,1090.5,-1090.5,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Javonte Williams + 2028 1st,Jonathan Taylor,7588|1312140920132497408_2028_1_9,6813,consensus,1090.5,4331.7,5422.2,1090.5,-1090.5,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Kyle Pitts + 2026 1.09,Jonathan Taylor,7553|1312140920132497408_2026_1_9,6813,consensus,1100.1,4322.1,5422.2,1100.1,-1100.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Kyle Pitts + 2028 1st,Jonathan Taylor,7553|1312140920132497408_2028_1_9,6813,consensus,1100.1,4322.1,5422.2,1100.1,-1100.1,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + 2028 1st,Jonathan Taylor,1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,6813,consensus,1188.2,4234.0,5422.2,1188.2,-1188.2,0,,,0,
B,consensus,gdubs10,dondags20,2x1,Kyle Pitts + Braelon Allen,Lamar Jackson,7553|11576,4881,consensus,112.7,2510.8,2623.5,112.7,-112.7,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + Jacory Croskey-Merritt,Lamar Jackson,1312140920132497408_2026_1_9|12533,4881,consensus,38.2,2585.3,2623.5,38.2,-38.2,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + Malik Willis,Lamar Jackson,1312140920132497408_2026_1_9|8161,4881,consensus,39.0,2584.5,2623.5,39.0,-39.0,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + Rashid Shaheed,Lamar Jackson,1312140920132497408_2026_1_9|8676,4881,consensus,76.6,2546.9,2623.5,76.6,-76.6,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + Keaton Mitchell,Lamar Jackson,1312140920132497408_2026_1_9|9511,4881,consensus,208.8,2414.7,2623.5,208.8,-208.8,0,,,0,
B,consensus,gdubs10,dondags20,2x1,2026 1.09 + Braelon Allen,Lamar Jackson,1312140920132497408_2026_1_9|11576,4881,consensus,214.7,2408.8,2623.5,214.7,-214.7,0,,,0,
